date,stock_id,stock_name
2025-06-02,6829,千附精密
2025-06-02,6869,雲豹能源
2025-06-02,6873,泓德能源
2025-06-02,6890,
2025-06-02,6919,康霈*
2025-06-02,6962,奕力-KY
2025-06-02,8028,昇陽半導體
2025-06-02,8046,南電
2025-06-02,8069,元太
2025-06-02,8072,陞泰
2025-06-02,8088,品安
2025-06-02,8096,擎亞
2025-06-02,8111,立碁
2025-06-02,8114,振樺電
2025-06-02,8210,勤誠
2025-06-02,8222,寶一
2025-06-02,8234,新漢
2025-06-02,8299,群聯
2025-06-02,8374,羅昇
2025-06-02,8464,億豐
2025-06-02,8996,
2025-06-02,9904,
2025-06-02,9958,世紀鋼
2025-06-03,1210,大成
2025-06-03,1301,台塑
2025-06-03,1319,東陽
2025-06-03,1325,恆大
2025-06-03,1476,儒鴻
2025-06-03,1477,聚陽
2025-06-03,1503,士電
2025-06-03,1513,中興電
2025-06-03,1514,亞力
2025-06-03,1519,華城
2025-06-03,1536,和大
2025-06-03,1560,中砂
2025-06-03,1569,濱川
2025-06-03,1597,直得
2025-06-03,1605,華新
2025-06-03,1618,合機
2025-06-03,1795,美時
2025-06-03,1815,富喬
2025-06-03,1903,士紙
2025-06-03,2002,中鋼
2025-06-03,2027,大成鋼
2025-06-03,2049,上銀
2025-06-03,2105,正新
2025-06-03,2301,光寶科
2025-06-03,2303,聯電
2025-06-03,2308,台達電
2025-06-03,2312,金寶
2025-06-03,2313,華通
2025-06-03,2317,鴻海
2025-06-03,2324,仁寶
2025-06-03,2327,國巨*
2025-06-03,2328,
2025-06-03,2330,
2025-06-03,2344,華邦電
2025-06-03,2345,智邦
2025-06-03,2347,聯強
2025-06-03,2353,宏碁
2025-06-03,2354,鴻準
2025-06-03,2356,英業達
2025-06-03,2357,華碩
2025-06-03,2359,所羅門
2025-06-03,2360,致茂
2025-06-03,2365,昆盈
2025-06-03,2368,金像電
2025-06-03,2371,大同
2025-06-03,2374,佳能
2025-06-03,2376,技嘉
2025-06-03,2377,微星
2025-06-03,2379,瑞昱
2025-06-03,2382,廣達
2025-06-03,2383,台光電
2025-06-03,2385,群光
2025-06-03,2395,研華
2025-06-03,2404,漢唐
2025-06-03,2408,南亞科
2025-06-03,2409,友達
2025-06-03,2439,美律
2025-06-03,2449,京元電子
2025-06-03,2454,聯發科
2025-06-03,2455,全新
2025-06-03,2468,華經
2025-06-03,2474,可成
2025-06-03,2486,一詮
2025-06-03,2543,皇昌
2025-06-03,2603,長榮
2025-06-03,2606,裕民
2025-06-03,2609,陽明
2025-06-03,2610,華航
2025-06-03,2615,萬海
2025-06-03,2618,長榮航
2025-06-03,2630,亞航
2025-06-03,2634,漢翔
2025-06-03,2637,慧洋-KY
2025-06-03,2645,長榮航太
2025-06-03,2731,雄獅
2025-06-03,2743,山富
2025-06-03,2745,五福
2025-06-03,2880,華南金
2025-06-03,2881,富邦金
2025-06-03,2882,國泰金
2025-06-03,2883,凱基金
2025-06-03,2884,玉山金
2025-06-03,2885,元大金
2025-06-03,2887,台新新光金
2025-06-03,2888,
2025-06-03,2890,永豐金
2025-06-03,2891,中信金
2025-06-03,3004,豐達科
2025-06-03,3005,神基
2025-06-03,3013,晟銘電
2025-06-03,3017,奇鋐
2025-06-03,3019,亞光
2025-06-03,3023,信邦
2025-06-03,3034,聯詠
2025-06-03,3035,智原
2025-06-03,3036,文曄
2025-06-03,3037,欣興
2025-06-03,3044,健鼎
2025-06-03,3078,僑威
2025-06-03,3081,聯亞
2025-06-03,3131,弘塑
2025-06-03,3147,大綜
2025-06-03,3149,正達
2025-06-03,3162,精確
2025-06-03,3163,波若威
2025-06-03,3167,大量
2025-06-03,3189,景碩
2025-06-03,3211,順達
2025-06-03,3227,原相
2025-06-03,3231,緯創
2025-06-03,3260,威剛
2025-06-03,3264,欣銓
2025-06-03,3293,鈊象
2025-06-03,3294,英濟
2025-06-03,3297,杭特
2025-06-03,3323,加百裕
2025-06-03,3324,雙鴻
2025-06-03,3363,上詮
2025-06-03,3374,精材
2025-06-03,3376,新日興
2025-06-03,3379,彬台
2025-06-03,3434,哲固
2025-06-03,3443,創意
2025-06-03,3450,聯鈞
2025-06-03,3481,群創
2025-06-03,3491,昇達科
2025-06-03,3528,安馳
2025-06-03,3533,嘉澤
2025-06-03,3546,宇峻
2025-06-03,3563,牧德
2025-06-03,3583,辛耘
2025-06-03,3596,智易
2025-06-03,3645,達邁
2025-06-03,3653,健策
2025-06-03,3661,世芯-KY
2025-06-03,3665,貿聯-KY
2025-06-03,3702,大聯大
2025-06-03,3706,神達
2025-06-03,3711,日月光投控
2025-06-03,4303,信立
2025-06-03,4510,高鋒
2025-06-03,4541,晟田
2025-06-03,4562,穎漢
2025-06-03,4576,大銀微系統
2025-06-03,4583,台灣精銳
2025-06-03,4749,新應材
2025-06-03,4763,
2025-06-03,4772,台特化
2025-06-03,4916,事欣科
2025-06-03,4931,新盛力
2025-06-03,4938,和碩
2025-06-03,4949,有成精密
2025-06-03,4958,臻鼎-KY
2025-06-03,4979,華星光
2025-06-03,4991,環宇-KY
2025-06-03,5201,凱衛
2025-06-03,5251,天鉞電
2025-06-03,5314,世紀*
2025-06-03,5347,世界
2025-06-03,5439,高技
2025-06-03,5443,均豪
2025-06-03,5469,瀚宇博
2025-06-03,5483,中美晶
2025-06-03,5871,
2025-06-03,5876,上海商銀
2025-06-03,6104,創惟
2025-06-03,6117,迎廣
2025-06-03,6139,亞翔
2025-06-03,6140,訊達
2025-06-03,6148,驊宏資
2025-06-03,6176,瑞儀
2025-06-03,6187,萬潤
2025-06-03,6191,精成科
2025-06-03,6206,飛捷
2025-06-03,6213,聯茂
2025-06-03,6215,和椿
2025-06-03,6223,旺矽
2025-06-03,6227,茂綸
2025-06-03,6239,力成
2025-06-03,6274,台燿
2025-06-03,6290,良維
2025-06-03,6415,矽力*-KY
2025-06-03,6438,迅得
2025-06-03,6442,光聖
2025-06-03,6446,藥華藥
2025-06-03,6472,
2025-06-03,6488,環球晶
2025-06-03,6515,穎崴
2025-06-03,6517,保勝光學
2025-06-03,6531,愛普*
2025-06-03,6558,興能高
2025-06-03,6669,緯穎
2025-06-03,6670,復盛應用
2025-06-03,6757,台灣虎航
2025-06-03,6781,AES-KY
2025-06-03,6805,富世達
2025-06-03,6829,千附精密
2025-06-03,6869,雲豹能源
2025-06-03,6873,泓德能源
2025-06-03,6890,
2025-06-03,6919,康霈*
2025-06-03,6962,奕力-KY
2025-06-03,8028,昇陽半導體
2025-06-03,8046,南電
2025-06-03,8069,元太
2025-06-03,8072,陞泰
2025-06-03,8088,品安
2025-06-03,8096,擎亞
2025-06-03,8111,立碁
2025-06-03,8114,振樺電
2025-06-03,8210,勤誠
2025-06-03,8222,寶一
2025-06-03,8234,新漢
2025-06-03,8299,群聯
2025-06-03,8374,羅昇
2025-06-03,8464,億豐
2025-06-03,8996,
2025-06-03,9904,
2025-06-03,9958,世紀鋼
2025-06-04,1301,台塑
2025-06-04,1319,東陽
2025-06-04,1325,恆大
2025-06-04,1477,聚陽
2025-06-04,1503,士電
2025-06-04,1513,中興電
2025-06-04,1514,亞力
2025-06-04,1519,華城
2025-06-04,1536,和大
2025-06-04,1560,中砂
2025-06-04,1569,濱川
2025-06-04,1597,直得
2025-06-04,1605,華新
2025-06-04,1618,合機
2025-06-04,1795,美時
2025-06-04,1815,富喬
2025-06-04,1903,士紙
2025-06-04,2002,中鋼
2025-06-04,2027,大成鋼
2025-06-04,2049,上銀
2025-06-04,2105,正新
2025-06-04,2301,光寶科
2025-06-04,2303,聯電
2025-06-04,2308,台達電
2025-06-04,2312,金寶
2025-06-04,2313,華通
2025-06-04,2317,鴻海
2025-06-04,2324,仁寶
2025-06-04,2327,國巨*
2025-06-04,2328,
2025-06-04,2329,華泰
2025-06-04,2330,
2025-06-04,2344,華邦電
2025-06-04,2345,智邦
2025-06-04,2347,聯強
2025-06-04,2353,宏碁
2025-06-04,2354,鴻準
2025-06-04,2356,英業達
2025-06-04,2357,華碩
2025-06-04,2359,所羅門
2025-06-04,2360,致茂
2025-06-04,2365,昆盈
2025-06-04,2368,金像電
2025-06-04,2371,大同
2025-06-04,2374,佳能
2025-06-04,2376,技嘉
2025-06-04,2377,微星
2025-06-04,2379,瑞昱
2025-06-04,2382,廣達
2025-06-04,2383,台光電
2025-06-04,2385,群光
2025-06-04,2395,研華
2025-06-04,2404,漢唐
2025-06-04,2408,南亞科
2025-06-04,2409,友達
2025-06-04,2429,銘旺科
2025-06-04,2439,美律
2025-06-04,2449,京元電子
2025-06-04,2454,聯發科
2025-06-04,2455,全新
2025-06-04,2468,華經
2025-06-04,2474,可成
2025-06-04,2486,一詮
2025-06-04,2543,皇昌
2025-06-04,2603,長榮
2025-06-04,2606,裕民
2025-06-04,2609,陽明
2025-06-04,2610,華航
2025-06-04,2615,萬海
2025-06-04,2618,長榮航
2025-06-04,2630,亞航
2025-06-04,2634,漢翔
2025-06-04,2637,慧洋-KY
2025-06-04,2645,長榮航太
2025-06-04,2731,雄獅
2025-06-04,2743,山富
2025-06-04,2745,五福
2025-06-04,2880,華南金
2025-06-04,2881,富邦金
2025-06-04,2882,國泰金
2025-06-04,2883,凱基金
2025-06-04,2884,玉山金
2025-06-04,2885,元大金
2025-06-04,2887,台新新光金
2025-06-04,2888,
2025-06-04,2890,永豐金
2025-06-04,2891,中信金
2025-06-04,3004,豐達科
2025-06-04,3005,神基
2025-06-04,3013,晟銘電
2025-06-04,3017,奇鋐
2025-06-04,3019,亞光
2025-06-04,3034,聯詠
2025-06-04,3035,智原
2025-06-04,3036,文曄
2025-06-04,3037,欣興
2025-06-04,3044,健鼎
2025-06-04,3078,僑威
2025-06-04,3081,聯亞
2025-06-04,3131,弘塑
2025-06-04,3147,大綜
2025-06-04,3149,正達
2025-06-04,3163,波若威
2025-06-04,3167,大量
2025-06-04,3211,順達
2025-06-04,3227,原相
2025-06-04,3231,緯創
2025-06-04,3260,威剛
2025-06-04,3264,欣銓
2025-06-04,3293,鈊象
2025-06-04,3294,英濟
2025-06-04,3297,杭特
2025-06-04,3324,雙鴻
2025-06-04,3363,上詮
2025-06-04,3374,精材
2025-06-04,3376,新日興
2025-06-04,3379,彬台
2025-06-04,3434,哲固
2025-06-04,3443,創意
2025-06-04,3450,聯鈞
2025-06-04,3481,群創
2025-06-04,3491,昇達科
2025-06-04,3528,安馳
2025-06-04,3533,嘉澤
2025-06-04,3546,宇峻
2025-06-04,3563,牧德
2025-06-04,3583,辛耘
2025-06-04,3596,智易
2025-06-04,3645,達邁
2025-06-04,3653,健策
2025-06-04,3661,世芯-KY
2025-06-04,3665,貿聯-KY
2025-06-04,3702,大聯大
2025-06-04,3706,神達
2025-06-04,3711,日月光投控
2025-06-04,4303,信立
2025-06-04,4510,高鋒
2025-06-04,4541,晟田
2025-06-04,4562,穎漢
2025-06-04,4576,大銀微系統
2025-06-04,4583,台灣精銳
2025-06-04,4749,新應材
2025-06-04,4763,
2025-06-04,4772,台特化
2025-06-04,4916,事欣科
2025-06-04,4931,新盛力
2025-06-04,4938,和碩
2025-06-04,4949,有成精密
2025-06-04,4958,臻鼎-KY
2025-06-04,4979,華星光
2025-06-04,4991,環宇-KY
2025-06-04,5201,凱衛
2025-06-04,5234,達興材料
2025-06-04,5251,天鉞電
2025-06-04,5314,世紀*
2025-06-04,5347,世界
2025-06-04,5439,高技
2025-06-04,5443,均豪
2025-06-04,5469,瀚宇博
2025-06-04,5483,中美晶
2025-06-04,5871,
2025-06-04,5876,上海商銀
2025-06-04,6104,創惟
2025-06-04,6117,迎廣
2025-06-04,6139,亞翔
2025-06-04,6140,訊達
2025-06-04,6143,
2025-06-04,6148,驊宏資
2025-06-04,6176,瑞儀
2025-06-04,6187,萬潤
2025-06-04,6191,精成科
2025-06-04,6206,飛捷
2025-06-04,6213,聯茂
2025-06-04,6215,和椿
2025-06-04,6223,旺矽
2025-06-04,6227,茂綸
2025-06-04,6239,力成
2025-06-04,6274,台燿
2025-06-04,6290,良維
2025-06-04,6415,矽力*-KY
2025-06-04,6438,迅得
2025-06-04,6442,光聖
2025-06-04,6446,藥華藥
2025-06-04,6472,
2025-06-04,6488,環球晶
2025-06-04,6515,穎崴
2025-06-04,6517,保勝光學
2025-06-04,6531,愛普*
2025-06-04,6558,興能高
2025-06-04,6669,緯穎
2025-06-04,6670,復盛應用
2025-06-04,6757,台灣虎航
2025-06-04,6781,AES-KY
2025-06-04,6805,富世達
2025-06-04,6829,千附精密
2025-06-04,6869,雲豹能源
2025-06-04,6873,泓德能源
2025-06-04,6890,
2025-06-04,6919,康霈*
2025-06-04,6962,奕力-KY
2025-06-04,8028,昇陽半導體
2025-06-04,8046,南電
2025-06-04,8069,元太
2025-06-04,8072,陞泰
2025-06-04,8088,品安
2025-06-04,8096,擎亞
2025-06-04,8111,立碁
2025-06-04,8114,振樺電
2025-06-04,8210,勤誠
2025-06-04,8222,寶一
2025-06-04,8234,新漢
2025-06-04,8299,群聯
2025-06-04,8374,羅昇
2025-06-04,8464,億豐
2025-06-04,8996,
2025-06-04,9904,
2025-06-04,9958,世紀鋼
2025-06-05,1301,台塑
2025-06-05,1319,東陽
2025-06-05,1325,恆大
2025-06-05,1477,聚陽
2025-06-05,1503,士電
2025-06-05,1513,中興電
2025-06-05,1514,亞力
2025-06-05,1519,華城
2025-06-05,1536,和大
2025-06-05,1560,中砂
2025-06-05,1569,濱川
2025-06-05,1597,直得
2025-06-05,1605,華新
2025-06-05,1618,合機
2025-06-05,1795,美時
2025-06-05,1815,富喬
2025-06-05,1903,士紙
2025-06-05,2002,中鋼
2025-06-05,2027,大成鋼
2025-06-05,2049,上銀
2025-06-05,2105,正新
2025-06-05,2301,光寶科
2025-06-05,2303,聯電
2025-06-05,2308,台達電
2025-06-05,2312,金寶
2025-06-05,2313,華通
2025-06-05,2317,鴻海
2025-06-05,2324,仁寶
2025-06-05,2327,國巨*
2025-06-05,2328,
2025-06-05,2329,華泰
2025-06-05,2330,
2025-06-05,2344,華邦電
2025-06-05,2345,智邦
2025-06-05,2347,聯強
2025-06-05,2353,宏碁
2025-06-05,2354,鴻準
2025-06-05,2356,英業達
2025-06-05,2357,華碩
2025-06-05,2359,所羅門
2025-06-05,2360,致茂
2025-06-05,2365,昆盈
2025-06-05,2368,金像電
2025-06-05,2371,大同
2025-06-05,2374,佳能
2025-06-05,2376,技嘉
2025-06-05,2377,微星
2025-06-05,2379,瑞昱
2025-06-05,2382,廣達
2025-06-05,2383,台光電
2025-06-05,2385,群光
2025-06-05,2395,研華
2025-06-05,2404,漢唐
2025-06-05,2408,南亞科
2025-06-05,2429,銘旺科
2025-06-05,2439,美律
2025-06-05,2449,京元電子
2025-06-05,2454,聯發科
2025-06-05,2455,全新
2025-06-05,2468,華經
2025-06-05,2474,可成
2025-06-05,2486,一詮
2025-06-05,2543,皇昌
2025-06-05,2603,長榮
2025-06-05,2606,裕民
2025-06-05,2609,陽明
2025-06-05,2610,華航
2025-06-05,2615,萬海
2025-06-05,2618,長榮航
2025-06-05,2630,亞航
2025-06-05,2634,漢翔
2025-06-05,2637,慧洋-KY
2025-06-05,2645,長榮航太
2025-06-05,2731,雄獅
2025-06-05,2743,山富
2025-06-05,2745,五福
2025-06-05,2880,華南金
2025-06-05,2881,富邦金
2025-06-05,2882,國泰金
2025-06-05,2883,凱基金
2025-06-05,2884,玉山金
2025-06-05,2885,元大金
2025-06-05,2887,台新新光金
2025-06-05,2888,
2025-06-05,2890,永豐金
2025-06-05,2891,中信金
2025-06-05,3004,豐達科
2025-06-05,3005,神基
2025-06-05,3013,晟銘電
2025-06-05,3017,奇鋐
2025-06-05,3019,亞光
2025-06-05,3023,信邦
2025-06-05,3030,德律
2025-06-05,3034,聯詠
2025-06-05,3035,智原
2025-06-05,3036,文曄
2025-06-05,3037,欣興
2025-06-05,3044,健鼎
2025-06-05,3078,僑威
2025-06-05,3081,聯亞
2025-06-05,3131,弘塑
2025-06-05,3147,大綜
2025-06-05,3149,正達
2025-06-05,3163,波若威
2025-06-05,3167,大量
2025-06-05,3189,景碩
2025-06-05,3211,順達
2025-06-05,3227,原相
2025-06-05,3231,緯創
2025-06-05,3260,威剛
2025-06-05,3264,欣銓
2025-06-05,3293,鈊象
2025-06-05,3294,英濟
2025-06-05,3297,杭特
2025-06-05,3324,雙鴻
2025-06-05,3363,上詮
2025-06-05,3374,精材
2025-06-05,3376,新日興
2025-06-05,3379,彬台
2025-06-05,3434,哲固
2025-06-05,3443,創意
2025-06-05,3450,聯鈞
2025-06-05,3481,群創
2025-06-05,3491,昇達科
2025-06-05,3528,安馳
2025-06-05,3533,嘉澤
2025-06-05,3546,宇峻
2025-06-05,3563,牧德
2025-06-05,3583,辛耘
2025-06-05,3596,智易
2025-06-05,3645,達邁
2025-06-05,3653,健策
2025-06-05,3661,世芯-KY
2025-06-05,3665,貿聯-KY
2025-06-05,3702,大聯大
2025-06-05,3706,神達
2025-06-05,3711,日月光投控
2025-06-05,4303,信立
2025-06-05,4510,高鋒
2025-06-05,4541,晟田
2025-06-05,4562,穎漢
2025-06-05,4576,大銀微系統
2025-06-05,4583,台灣精銳
2025-06-05,4749,新應材
2025-06-05,4763,
2025-06-05,4772,台特化
2025-06-05,4916,事欣科
2025-06-05,4931,新盛力
2025-06-05,4938,和碩
2025-06-05,4949,有成精密
2025-06-05,4958,臻鼎-KY
2025-06-05,4979,華星光
2025-06-05,4991,環宇-KY
2025-06-05,5234,達興材料
2025-06-05,5251,天鉞電
2025-06-05,5314,世紀*
2025-06-05,5347,世界
2025-06-05,5439,高技
2025-06-05,5443,均豪
2025-06-05,5469,瀚宇博
2025-06-05,5483,中美晶
2025-06-05,5871,
2025-06-05,5876,上海商銀
2025-06-05,6104,創惟
2025-06-05,6117,迎廣
2025-06-05,6139,亞翔
2025-06-05,6140,訊達
2025-06-05,6143,
2025-06-05,6148,驊宏資
2025-06-05,6176,瑞儀
2025-06-05,6187,萬潤
2025-06-05,6191,精成科
2025-06-05,6206,飛捷
2025-06-05,6213,聯茂
2025-06-05,6215,和椿
2025-06-05,6223,旺矽
2025-06-05,6227,茂綸
2025-06-05,6239,力成
2025-06-05,6274,台燿
2025-06-05,6290,良維
2025-06-05,6415,矽力*-KY
2025-06-05,6438,迅得
2025-06-05,6442,光聖
2025-06-05,6446,藥華藥
2025-06-05,6472,
2025-06-05,6488,環球晶
2025-06-05,6515,穎崴
2025-06-05,6517,保勝光學
2025-06-05,6531,愛普*
2025-06-05,6558,興能高
2025-06-05,6669,緯穎
2025-06-05,6670,復盛應用
2025-06-05,6757,台灣虎航
2025-06-05,6781,AES-KY
2025-06-05,6805,富世達
2025-06-05,6869,雲豹能源
2025-06-05,6873,泓德能源
2025-06-05,6890,
2025-06-05,6919,康霈*
2025-06-05,6962,奕力-KY
2025-06-05,8028,昇陽半導體
2025-06-05,8046,南電
2025-06-05,8069,元太
2025-06-05,8072,陞泰
2025-06-05,8088,品安
2025-06-05,8096,擎亞
2025-06-05,8111,立碁
2025-06-05,8210,勤誠
2025-06-05,8222,寶一
2025-06-05,8234,新漢
2025-06-05,8299,群聯
2025-06-05,8374,羅昇
2025-06-05,8464,億豐
2025-06-05,8996,
2025-06-05,9904,
2025-06-05,9958,世紀鋼
2025-06-06,1301,台塑
2025-06-06,1319,東陽
2025-06-06,1325,恆大
2025-06-06,1477,聚陽
2025-06-06,1503,士電
2025-06-06,1513,中興電
2025-06-06,1514,亞力
2025-06-06,1519,華城
2025-06-06,1536,和大
2025-06-06,1560,中砂
2025-06-06,1569,濱川
2025-06-06,1597,直得
2025-06-06,1605,華新
2025-06-06,1618,合機
2025-06-06,1795,美時
2025-06-06,1815,富喬
2025-06-06,1903,士紙
2025-06-06,2002,中鋼
2025-06-06,2027,大成鋼
2025-06-06,2049,上銀
2025-06-06,2105,正新
2025-06-06,2301,光寶科
2025-06-06,2303,聯電
2025-06-06,2308,台達電
2025-06-06,2312,金寶
2025-06-06,2313,華通
2025-06-06,2317,鴻海
2025-06-06,2324,仁寶
2025-06-06,2327,國巨*
2025-06-06,2328,
2025-06-06,2329,華泰
2025-06-06,2330,
2025-06-06,2344,華邦電
2025-06-06,2345,智邦
2025-06-06,2347,聯強
2025-06-06,2353,宏碁
2025-06-06,2354,鴻準
2025-06-06,2356,英業達
2025-06-06,2357,華碩
2025-06-06,2359,所羅門
2025-06-06,2360,致茂
2025-06-06,2365,昆盈
2025-06-06,2368,金像電
2025-06-06,2371,大同
2025-06-06,2374,佳能
2025-06-06,2376,技嘉
2025-06-06,2377,微星
2025-06-06,2379,瑞昱
2025-06-06,2382,廣達
2025-06-06,2383,台光電
2025-06-06,2385,群光
2025-06-06,2395,研華
2025-06-06,2404,漢唐
2025-06-06,2408,南亞科
2025-06-06,2429,銘旺科
2025-06-06,2439,美律
2025-06-06,2449,京元電子
2025-06-06,2454,聯發科
2025-06-06,2455,全新
2025-06-06,2458,義隆
2025-06-06,2468,華經
2025-06-06,2474,可成
2025-06-06,2486,一詮
2025-06-06,2543,皇昌
2025-06-06,2603,長榮
2025-06-06,2606,裕民
2025-06-06,2609,陽明
2025-06-06,2610,華航
2025-06-06,2615,萬海
2025-06-06,2618,長榮航
2025-06-06,2630,亞航
2025-06-06,2634,漢翔
2025-06-06,2637,慧洋-KY
2025-06-06,2645,長榮航太
2025-06-06,2731,雄獅
2025-06-06,2743,山富
2025-06-06,2745,五福
2025-06-06,2880,華南金
2025-06-06,2881,富邦金
2025-06-06,2882,國泰金
2025-06-06,2883,凱基金
2025-06-06,2884,玉山金
2025-06-06,2885,元大金
2025-06-06,2887,台新新光金
2025-06-06,2888,
2025-06-06,2890,永豐金
2025-06-06,2891,中信金
2025-06-06,3004,豐達科
2025-06-06,3005,神基
2025-06-06,3013,晟銘電
2025-06-06,3017,奇鋐
2025-06-06,3019,亞光
2025-06-06,3023,信邦
2025-06-06,3030,德律
2025-06-06,3034,聯詠
2025-06-06,3035,智原
2025-06-06,3036,文曄
2025-06-06,3037,欣興
2025-06-06,3044,健鼎
2025-06-06,3078,僑威
2025-06-06,3081,聯亞
2025-06-06,3131,弘塑
2025-06-06,3147,大綜
2025-06-06,3149,正達
2025-06-06,3163,波若威
2025-06-06,3167,大量
2025-06-06,3189,景碩
2025-06-06,3211,順達
2025-06-06,3227,原相
2025-06-06,3231,緯創
2025-06-06,3260,威剛
2025-06-06,3264,欣銓
2025-06-06,3293,鈊象
2025-06-06,3294,英濟
2025-06-06,3324,雙鴻
2025-06-06,3363,上詮
2025-06-06,3374,精材
2025-06-06,3376,新日興
2025-06-06,3379,彬台
2025-06-06,3434,哲固
2025-06-06,3443,創意
2025-06-06,3450,聯鈞
2025-06-06,3481,群創
2025-06-06,3491,昇達科
2025-06-06,3528,安馳
2025-06-06,3533,嘉澤
2025-06-06,3546,宇峻
2025-06-06,3563,牧德
2025-06-06,3583,辛耘
2025-06-06,3596,智易
2025-06-06,3645,達邁
2025-06-06,3653,健策
2025-06-06,3661,世芯-KY
2025-06-06,3665,貿聯-KY
2025-06-06,3702,大聯大
2025-06-06,3706,神達
2025-06-06,3711,日月光投控
2025-06-06,4303,信立
2025-06-06,4510,高鋒
2025-06-06,4541,晟田
2025-06-06,4562,穎漢
2025-06-06,4576,大銀微系統
2025-06-06,4583,台灣精銳
2025-06-06,4749,新應材
2025-06-06,4763,
2025-06-06,4772,台特化
2025-06-06,4916,事欣科
2025-06-06,4931,新盛力
2025-06-06,4938,和碩
2025-06-06,4949,有成精密
2025-06-06,4958,臻鼎-KY
2025-06-06,4979,華星光
2025-06-06,4991,環宇-KY
2025-06-06,5234,達興材料
2025-06-06,5251,天鉞電
2025-06-06,5314,世紀*
2025-06-06,5347,世界
2025-06-06,5439,高技
2025-06-06,5443,均豪
2025-06-06,5469,瀚宇博
2025-06-06,5483,中美晶
2025-06-06,5871,
2025-06-06,6104,創惟
2025-06-06,6117,迎廣
2025-06-06,6139,亞翔
2025-06-06,6140,訊達
2025-06-06,6143,
2025-06-06,6148,驊宏資
2025-06-06,6176,瑞儀
2025-06-06,6187,萬潤
2025-06-06,6191,精成科
2025-06-06,6206,飛捷
2025-06-06,6213,聯茂
2025-06-06,6215,和椿
2025-06-06,6223,旺矽
2025-06-06,6227,茂綸
2025-06-06,6239,力成
2025-06-06,6274,台燿
2025-06-06,6290,良維
2025-06-06,6415,矽力*-KY
2025-06-06,6438,迅得
2025-06-06,6442,光聖
2025-06-06,6446,藥華藥
2025-06-06,6472,
2025-06-06,6488,環球晶
2025-06-06,6515,穎崴
2025-06-06,6517,保勝光學
2025-06-06,6531,愛普*
2025-06-06,6558,興能高
2025-06-06,6591,動力-KY
2025-06-06,6669,緯穎
2025-06-06,6670,復盛應用
2025-06-06,6757,台灣虎航
2025-06-06,6781,AES-KY
2025-06-06,6805,富世達
2025-06-06,6869,雲豹能源
2025-06-06,6873,泓德能源
2025-06-06,6890,
2025-06-06,6919,康霈*
2025-06-06,6962,奕力-KY
2025-06-06,8028,昇陽半導體
2025-06-06,8046,南電
2025-06-06,8069,元太
2025-06-06,8072,陞泰
2025-06-06,8088,品安
2025-06-06,8096,擎亞
2025-06-06,8111,立碁
2025-06-06,8114,振樺電
2025-06-06,8210,勤誠
2025-06-06,8222,寶一
2025-06-06,8234,新漢
2025-06-06,8299,群聯
2025-06-06,8374,羅昇
2025-06-06,8464,億豐
2025-06-06,8996,
2025-06-06,9904,
2025-06-06,9958,世紀鋼
2025-06-09,1301,台塑
2025-06-09,1319,東陽
2025-06-09,1325,恆大
2025-06-09,1477,聚陽
2025-06-09,1503,士電
2025-06-09,1513,中興電
2025-06-09,1514,亞力
2025-06-09,1519,華城
2025-06-09,1536,和大
2025-06-09,1560,中砂
2025-06-09,1569,濱川
2025-06-09,1597,直得
2025-06-09,1605,華新
2025-06-09,1618,合機
2025-06-09,1795,美時
2025-06-09,1815,富喬
2025-06-09,1903,士紙
2025-06-09,2002,中鋼
2025-06-09,2027,大成鋼
2025-06-09,2049,上銀
2025-06-09,2105,正新
2025-06-09,2301,光寶科
2025-06-09,2303,聯電
2025-06-09,2308,台達電
2025-06-09,2312,金寶
2025-06-09,2313,華通
2025-06-09,2317,鴻海
2025-06-09,2324,仁寶
2025-06-09,2327,國巨*
2025-06-09,2328,
2025-06-09,2329,華泰
2025-06-09,2330,
2025-06-09,2337,旺宏
2025-06-09,2344,華邦電
2025-06-09,2345,智邦
2025-06-09,2347,聯強
2025-06-09,2353,宏碁
2025-06-09,2354,鴻準
2025-06-09,2356,英業達
2025-06-09,2357,華碩
2025-06-09,2359,所羅門
2025-06-09,2360,致茂
2025-06-09,2365,昆盈
2025-06-09,2368,金像電
2025-06-09,2371,大同
2025-06-09,2374,佳能
2025-06-09,2376,技嘉
2025-06-09,2377,微星
2025-06-09,2379,瑞昱
2025-06-09,2382,廣達
2025-06-09,2383,台光電
2025-06-09,2385,群光
2025-06-09,2395,研華
2025-06-09,2404,漢唐
2025-06-09,2408,南亞科
2025-06-09,2429,銘旺科
2025-06-09,2439,美律
2025-06-09,2449,京元電子
2025-06-09,2454,聯發科
2025-06-09,2455,全新
2025-06-09,2458,義隆
2025-06-09,2468,華經
2025-06-09,2474,可成
2025-06-09,2486,一詮
2025-06-09,2543,皇昌
2025-06-09,2603,長榮
2025-06-09,2606,裕民
2025-06-09,2609,陽明
2025-06-09,2610,華航
2025-06-09,2615,萬海
2025-06-09,2618,長榮航
2025-06-09,2630,亞航
2025-06-09,2634,漢翔
2025-06-09,2637,慧洋-KY
2025-06-09,2645,長榮航太
2025-06-09,2731,雄獅
2025-06-09,2743,山富
2025-06-09,2745,五福
2025-06-09,2880,華南金
2025-06-09,2881,富邦金
2025-06-09,2882,國泰金
2025-06-09,2883,凱基金
2025-06-09,2884,玉山金
