date,stock_id,stock_name,close,avg_amount_20d,big_amount,today_amount,is_disposal
2025-04-11,6108,競國,14.05,6067127,1000000,5398095,-
2025-04-11,6654,天正國際,63.4,6011615,1000000,5330647,-
2025-04-11,2102,泰豐,16.7,5993250,1000000,9321220,-
2025-04-11,2462,良得電,20.05,5962290,1000000,14588948,-
2025-04-11,4942,嘉彰,38.6,5933258,1000000,12381571,-
2025-04-11,4138,曜亞,86.4,5868985,1000000,7132486,-
2025-04-11,6776,展碁國際,47.9,5772001,1000000,1387900,-
2025-04-11,2704,國賓,43.5,5724650,1000000,5873385,-
2025-04-11,8084,巨虹,37.8,5720770,1000000,8829564,-
2025-04-11,1570,力肯,21.65,5673590,1000000,2037113,-
2025-04-11,3322,建舜電,11.95,5650993,1000000,14709542,-
2025-04-11,5210,寶碩,22.0,5592199,1000000,8158919,-
2025-04-11,5227,立凱-KY,31.0,5592144,1000000,21128252,-
2025-04-11,2028,威致,19.1,5592008,1000000,5148380,-
2025-04-11,1416,廣豐,11.65,5558488,1000000,9128023,-
2025-04-11,6931,,61.3,5511195,1000000,8326758,-
2025-04-11,4440,宜新實業,18.6,5499765,1000000,4164296,-
2025-04-11,2705,六福,16.5,5499717,1000000,4373650,-
2025-04-11,6593,,44.0,5498435,1000000,4759825,-
2025-04-11,4744,皇將,19.8,5493623,1000000,485178,-
2025-04-11,6582,申豐,40.9,5395694,1000000,1608717,-
2025-04-11,2460,建通,16.1,5391580,1000000,19480223,-
2025-04-11,6123,上奇,53.9,5368120,1000000,6379872,-
2025-04-11,3631,晟楠,29.3,5343270,1000000,4135272,-
2025-04-11,3512,皇龍,25.3,5342274,1000000,3317828,-
2025-04-11,1725,元禎,26.2,5311432,1000000,1369016,-
2025-04-11,4130,健亞,20.65,5310311,1000000,7325439,-
2025-04-11,2505,國揚,18.35,5284020,1000000,2975780,-
2025-04-11,7715,,43.3,5281855,1000000,2734709,-
2025-04-11,1471,首利,10.05,5272408,1000000,2612270,-
2025-04-11,1541,錩泰,22.25,5269328,1000000,89819,-
2025-04-11,4543,萬在,25.55,5214211,1000000,5254631,-
2025-04-11,6161,捷波,41.0,5182375,1000000,1899941,-
2025-04-11,3494,誠研,15.2,5178349,1000000,1332364,-
2025-04-11,6823,,41.35,5158986,1000000,623219,-
2025-04-11,5356,協益,26.15,5148946,1000000,4979156,-
2025-04-11,1752,南光,33.65,5126757,1000000,6664430,-
2025-04-11,1474,弘裕,11.85,5117262,1000000,1586771,-
2025-04-11,3259,鑫創,20.9,5068179,1000000,668942,-
2025-04-11,1539,巨庭,17.5,5038503,1000000,6240744,-
2025-04-11,3652,精聯,27.2,5025616,1000000,2905659,-
2025-04-11,3522,御嵿,14.3,4999024,1000000,5239294,-
2025-04-11,3490,單井,20.8,4995743,1000000,10823818,-
2025-04-11,3043,科風,24.25,4971564,1000000,5808204,-
2025-04-11,4432,銘旺實,21.35,4964049,1000000,2708951,-
2025-04-11,4930,燦星網,25.0,4959848,1000000,7871120,-
2025-04-11,3716,,32.05,4949072,1000000,6405603,-
2025-04-11,3284,太普高,25.15,4901318,1000000,2672405,-
2025-04-11,6220,岳豐,19.8,4886553,1000000,3225220,-
2025-04-11,4588,玖鼎電力,63.6,4855909,1000000,3651042,-
2025-04-11,6183,關貿,89.6,4851081,1000000,10957308,-
2025-04-11,2509,全坤建,12.95,4841424,1000000,1476000,-
2025-04-11,1453,大將,13.4,4809409,1000000,5967584,-
2025-04-11,5230,雷笛克光學,18.55,4789976,1000000,8253065,-
2025-04-11,3489,森寶,21.35,4784788,1000000,8293300,-
2025-04-11,4989,榮科,14.85,4754690,1000000,6386309,-
2025-04-11,2762,世界健身-KY,80.4,4724936,1000000,27014517,-
2025-04-11,6875,國邑*,42.5,4707768,1000000,1345252,-
2025-04-11,6292,,51.8,4706937,1000000,7563928,-
2025-04-11,1731,美吾華,22.2,4686871,1000000,7889355,-
2025-04-11,6277,宏正,68.3,4681869,1000000,5226311,-
2025-04-11,4155,,15.6,4621171,1000000,4800504,-
2025-04-11,6953,家碩,158.5,4583503,1000000,9080286,-
2025-04-11,3508,位速,19.55,4551336,1000000,2801127,-
2025-04-11,1294,漢田生技,87.2,4527255,1000000,1861710,-
2025-04-11,6417,韋僑,81.7,4499029,1000000,2145654,-
2025-04-11,6129,普誠,11.15,4476854,1000000,12718756,-
2025-04-11,1762,中化生,26.1,4461674,1000000,5941337,-
2025-04-11,6834,天二科技,24.55,4428887,1000000,2995904,-
2025-04-11,6861,睿生光電,45.45,4343167,1000000,4964865,-
2025-04-11,6243,迅杰,31.15,4330246,1000000,24362071,-
2025-04-11,8437,大地-KY,22.05,4309514,1000000,2138096,-
2025-04-11,1732,毛寶,22.1,4212603,1000000,6651529,-
2025-04-11,6241,易通展,11.65,4169531,1000000,1031932,-
2025-04-11,6733,博晟生醫,25.5,4131533,1000000,1939524,-
2025-04-11,1506,正道,11.85,4117018,1000000,5872381,-
2025-04-11,5364,力麗店,20.95,4094503,1000000,4135875,-
2025-04-11,6423,,71.7,4082329,1000000,6500980,-
2025-04-11,5209,新鼎,147.5,4043378,1000000,2760730,-
2025-04-11,3178,公準,47.9,4034821,1000000,7007306,-
2025-04-11,2025,千興,12.95,4017750,1000000,3014519,-
2025-04-11,6951,青新-創,64.3,4015478,1000000,2610007,-
2025-04-11,8049,,29.8,4013523,1000000,4303080,-
2025-04-11,1568,倉佑,21.9,4010652,1000000,4510642,-
2025-04-11,4160,訊聯基因,52.2,4006888,1000000,3717481,-
2025-04-11,8284,三竹,66.0,4001687,1000000,6989861,-
2025-04-11,2430,燦坤,26.45,3939024,1000000,1979198,-
2025-04-11,3527,聚積,56.2,3934915,1000000,4471886,-
2025-04-11,1256,鮮活果汁-KY,113.0,3932467,1000000,6488870,-
2025-04-11,6201,亞弘電,56.1,3926663,1000000,10242499,-
2025-04-11,6114,,29.85,3920038,1000000,3765748,-
2025-04-11,3066,李洲,15.8,3905761,1000000,2272730,-
2025-04-11,3310,佳穎,67.7,3869099,1000000,5159067,-
2025-04-11,4168,醣聯,17.3,3860229,1000000,14108671,-
2025-04-11,2482,連宇,17.35,3811509,1000000,5615730,-
2025-04-11,6504,南六,47.75,3742245,1000000,4060672,-
2025-04-11,4550,長佳,27.2,3738818,1000000,2792875,-
2025-04-11,2415,錩新,21.7,3689640,1000000,3624643,-
2025-04-11,2722,夏都,24.35,3673310,1000000,1198160,-
2025-04-11,3221,台嘉碩,18.05,3634566,1000000,2616698,-
2025-04-11,6155,鈞寶,19.55,3597512,1000000,3983779,-
2025-04-11,5525,順天,28.85,3575168,1000000,1737386,-
2025-04-11,6118,建達,15.5,3562332,1000000,12449414,-
2025-04-11,9951,皇田,46.85,3545965,1000000,5080891,-
2025-04-11,6229,研通,20.55,3540176,1000000,24157551,-
2025-04-11,1535,中宇,53.7,3536713,1000000,3540852,-
2025-04-11,2012,春雨,21.3,3529168,1000000,3026552,-
2025-04-11,3556,禾瑞亞,37.3,3525445,1000000,3540435,-
2025-04-11,6904,伯鑫,130.0,3521247,1000000,8052760,-
2025-04-11,5206,坤悅,35.35,3489320,1000000,3115256,-
2025-04-11,3520,華盈,12.85,3464852,1000000,26107376,-
2025-04-11,3623,,16.05,3463173,1000000,4764348,-
2025-04-11,4577,達航科技,17.4,3458983,1000000,2445883,-
2025-04-11,3094,聯傑,21.7,3456463,1000000,5807734,-
2025-04-11,3372,典範,11.1,3449970,1000000,4941769,-
2025-04-11,4552,力達-KY,19.35,3448162,1000000,4509579,-
2025-04-11,2642,宅配通,27.15,3447921,1000000,2817499,-
2025-04-11,6874,倍力,76.7,3380160,1000000,725658,-
2025-04-11,6955,,137.5,3349728,1000000,1353500,-
2025-04-11,8047,星雲,12.9,3343361,1000000,1977824,-
2025-04-11,4133,亞諾法,24.05,3315244,1000000,3448573,-
2025-04-11,5353,台林,24.4,3270823,1000000,1851417,-
2025-04-11,3666,光耀,26.5,3260068,1000000,7635403,-
2025-04-11,6021,,22.3,3234895,1000000,5396421,-
2025-04-11,8034,榮群,14.85,3228273,1000000,2641022,-
2025-04-11,6754,匯僑設計,59.7,3226777,1000000,1590505,-
2025-04-11,3122,笙泉,21.75,3216005,1000000,7583455,-
2025-04-11,6894,衛司特,151.5,3212434,1000000,7408313,-
2025-04-11,2849,安泰銀,13.25,3211083,1000000,3180425,-
2025-04-11,8093,保銳,14.95,3196354,1000000,637854,-
2025-04-11,2906,高林,14.3,3189623,1000000,4783286,-
2025-04-11,4102,永日,22.45,3136326,1000000,4749006,-
2025-04-11,8182,加高,27.0,3136321,1000000,1169050,-
2025-04-11,6270,倍微,19.15,3133174,1000000,1916907,-
2025-04-11,5490,同亨,19.15,3118763,1000000,3886304,-
2025-04-11,3669,,31.45,3111900,1000000,2641308,-
2025-04-11,3164,景岳,18.9,3105645,1000000,1372443,-
2025-04-11,1339,昭輝,45.1,3104263,1000000,6030037,-
2025-04-11,1531,高林股,11.7,3084861,1000000,2358991,-
2025-04-11,5475,德宏,10.35,3074954,1000000,3849067,-
2025-04-11,6967,汎瑋材料,43.8,3057613,1000000,2582826,-
2025-04-11,2483,百容,16.05,3047834,1000000,861800,-
2025-04-11,3206,志豐,34.75,3013580,1000000,4840954,-
2025-04-11,8929,富堡,17.6,2986029,1000000,3175319,-
2025-04-11,8463,潤泰材,22.4,2984740,1000000,1839968,-
2025-04-11,6598,,19.15,2964541,1000000,5708507,-
2025-04-11,3465,進泰電子,49.5,2962161,1000000,995171,-
2025-04-11,8272,,69.7,2959290,1000000,3876502,-
2025-04-11,1776,展宇,17.5,2919256,1000000,1950164,-
2025-04-11,8038,長園科,19.8,2882100,1000000,6608536,-
2025-04-11,8416,實威,149.0,2871028,1000000,2533556,-
2025-04-11,3628,盈正,36.85,2849147,1000000,5361074,-
2025-04-11,4106,,21.35,2846684,1000000,8145548,-
2025-04-11,8092,建暐,14.35,2842995,1000000,6007523,-
2025-04-11,5533,皇鼎,16.75,2832990,1000000,4306007,-
2025-04-11,6158,禾昌,21.55,2830452,1000000,2263087,-
2025-04-11,4995,晶達,54.8,2814898,1000000,2152696,-
2025-04-11,6958,,20.25,2799836,1000000,3237543,-
2025-04-11,6167,,10.6,2790966,1000000,3882807,-
2025-04-11,2734,易飛網,18.7,2786749,1000000,3119065,-
2025-04-11,6276,安鈦克,31.25,2772816,1000000,4595495,-
2025-04-11,4939,亞電,17.1,2768074,1000000,1624388,-
2025-04-11,2736,富野,15.3,2754904,1000000,5292036,-
2025-04-11,3268,海德威,18.2,2748011,1000000,2437958,-
2025-04-11,3686,達能,12.1,2737560,1000000,1148040,-
2025-04-11,6796,,67.3,2715615,1000000,471100,-
2025-04-11,3492,長盛,20.4,2687395,1000000,1729394,-
2025-04-11,5529,鉅陞,28.45,2657731,1000000,4807238,-
2025-04-11,3543,州巧,16.15,2651584,1000000,6787433,-
2025-04-11,5272,笙科,18.3,2645419,1000000,3809000,-
2025-04-11,3071,協禧,18.45,2607783,1000000,4447316,-
2025-04-11,6552,易華電,25.3,2607320,1000000,6763958,-
2025-04-11,3224,三顧,38.25,2595198,1000000,4444096,-
2025-04-11,1805,寶徠,13.65,2550158,1000000,2179098,-
2025-04-11,4121,優盛,12.8,2545872,1000000,2209956,-
2025-04-11,8444,綠河-KY,19.15,2497822,1000000,3428232,-
2025-04-11,7732,金興精密,36.5,2485755,1000000,2153769,-
2025-04-11,6171,大城地產,33.25,2484807,1000000,1592824,-
2025-04-11,1516,川飛,15.25,2468066,1000000,7368630,-
2025-04-11,1533,車王電,28.15,2455408,1000000,8998058,-
2025-04-11,1530,亞崴,27.1,2452207,1000000,1304704,-
2025-04-11,6697,東捷資訊,39.6,2444789,1000000,1711815,-
2025-04-11,5398,,15.75,2433068,1000000,3125722,-
2025-04-11,4108,懷特,12.1,2423225,1000000,3975083,-
2025-04-11,1583,程泰,49.85,2392909,1000000,3090595,-
2025-04-11,6637,醫影,69.3,2386762,1000000,2603281,-
2025-04-11,1517,利奇,10.8,2336180,1000000,2244575,-
2025-04-11,5015,華祺,35.6,2329255,1000000,2333083,-
2025-04-11,2063,世鎧,32.2,2328437,1000000,1323579,-
2025-04-11,6735,美達科技,45.0,2317741,1000000,2782135,-
2025-04-11,6494,九齊,36.0,2298889,1000000,3006888,-
2025-04-11,1413,宏州,11.35,2275013,1000000,2340297,-
2025-04-11,5215,科嘉-KY,35.75,2237876,1000000,4152869,-
2025-04-11,3093,港建*,20.05,2229446,1000000,6233050,-
2025-04-11,4442,竣邦-KY,44.0,2181385,1000000,9645072,-
2025-04-11,4923,力士,25.95,2174750,1000000,5422341,-
2025-04-11,3541,,25.6,2173907,1000000,1431699,-
2025-04-11,6762,達亞,227.5,2154469,1000000,3573899,-
2025-04-11,5460,同協,11.25,2142672,1000000,4164999,-
2025-04-11,4116,明基醫,39.95,2130635,1000000,5182874,-
2025-04-11,6590,普鴻,73.1,2128028,1000000,4196003,-
2025-04-11,8409,商之器,20.8,2127373,1000000,1288856,-
2025-04-11,9902,台火,11.85,2089492,1000000,1935023,-
2025-04-11,2751,王座,57.5,2076171,1000000,539048,-
2025-04-11,1323,永裕,19.95,2069079,1000000,1402408,-
2025-04-11,4175,杏一,61.1,2067110,1000000,3683108,-
2025-04-11,8421,旭源,11.0,2034723,1000000,450057,-
2025-04-11,6680,鑫創電子,69.4,2011791,1000000,3498473,-
2025-04-11,7704,明遠精密,49.95,2011778,1000000,2070088,-
2025-04-11,3664,,19.25,2006288,1000000,1388558,-
2025-04-11,6461,益得,18.25,2002419,1000000,3031403,-
2025-04-11,3521,鴻翊,11.55,1996431,1000000,847664,-
2025-04-11,6969,成信實業*-創,28.75,1994439,1000000,5554200,-
2025-04-11,5548,安倉,25.1,1971552,1000000,1888000,-
2025-04-11,6821,,31.65,1939115,1000000,1882743,-
2025-04-11,2702,華園,12.25,1875590,1000000,1873632,-
2025-04-11,1445,大宇,12.65,1873381,1000000,766859,-
2025-04-11,8074,鉅橡,19.35,1863894,1000000,2494357,-
2025-04-11,4911,德英,49.5,1857029,1000000,2219082,-
2025-04-11,4402,郡都開發,20.6,1846371,1000000,2505191,-
2025-04-11,8906,花王,25.2,1819114,1000000,5744532,-
2025-04-11,6432,今展科,25.9,1801497,1000000,6385219,-
2025-04-11,6441,廣錠,25.4,1792802,1000000,5014522,-
2025-04-11,4554,橙的,27.75,1781734,1000000,2277922,-
2025-04-11,6666,羅麗芬-KY,38.7,1754183,1000000,1232255,-
2025-04-11,8289,泰藝,18.25,1751548,1000000,3699631,-
2025-04-11,4737,,52.1,1750307,1000000,2934760,-
2025-04-11,8279,生展,119.0,1708198,1000000,5384193,-
2025-04-11,4190,佐登-KY,33.65,1697888,1000000,3514261,-
2025-04-11,6418,詠昇,15.75,1693620,1000000,2665821,-
2025-04-11,8087,麗升能源,40.15,1669852,1000000,1006709,-
2025-04-11,8928,鉅明,27.7,1636791,1000000,2120255,-
2025-04-11,6997,,106.5,1622715,1000000,1189158,-
2025-04-11,1456,怡華,12.1,1610375,1000000,3652945,-
2025-04-11,4581,光隆精密-KY,46.35,1604867,1000000,1695123,-
2025-04-11,1521,大億,23.5,1573054,1000000,847961,-
2025-04-11,1452,宏益,12.45,1557213,1000000,2638582,-
2025-04-11,2239,英利-KY,29.55,1522476,1000000,1877486,-
2025-04-11,1735,日勝化,15.15,1517082,1000000,415669,-
2025-04-11,2008,高興昌,24.2,1499847,1000000,1236936,-
2025-04-11,3002,歐格,11.9,1489807,1000000,2162406,-
2025-04-11,2719,燦星旅,29.6,1455649,1000000,590994,-
2025-04-11,2726,雅茗-KY,16.55,1430134,1000000,671153,-
2025-04-11,3567,逸昌,26.4,1413056,1000000,1663422,-
2025-04-11,8940,新天地,18.45,1347799,1000000,3138847,-
2025-04-11,6708,天擎,40.6,1345712,1000000,3044945,-
2025-04-11,1593,祺驊,29.5,1322290,1000000,1098382,-
2025-04-11,4905,台聯電,59.5,1308138,1000000,1184461,-
2025-04-11,4154,,17.8,1306308,1000000,213350,-
2025-04-11,6124,業強,22.85,1295550,1000000,1200727,-
2025-04-11,5468,凱鈺,16.65,1290040,1000000,534876,-
2025-04-11,9962,有益,12.65,1271693,1000000,1369849,-
2025-04-11,2221,大甲,25.45,1266944,1000000,712627,-
2025-04-11,6751,智聯服務,43.3,1261473,1000000,711263,-
2025-04-11,4188,安克,13.5,1252700,1000000,1123862,-
2025-04-11,8481,政伸,44.6,1244765,1000000,669089,-
2025-04-11,5220,,17.4,1182292,1000000,382788,-
2025-04-11,1796,金穎生技,46.1,1163228,1000000,2522606,-
2025-04-11,4148,全宇生技-KY,36.75,1160945,1000000,1212947,-
2025-04-11,8941,,52.8,1148762,1000000,631006,-
2025-04-11,3713,新晶投控,19.95,1146631,1000000,34941298,-
2025-04-11,6527,明達醫,75.9,1129854,1000000,2617131,-
2025-04-11,3685,元創精密,11.4,1120150,1000000,2093056,-
2025-04-11,6506,雙邦,13.95,1108287,1000000,763105,-
2025-04-11,6902,GOGOLOOK,103.0,1105048,1000000,777546,-
2025-04-11,6573,虹揚-KY,10.95,1091069,1000000,1224973,-
2025-04-11,3168,眾福科,38.8,1084918,1000000,95247,-
2025-04-11,8201,,10.8,1075509,1000000,906287,-
2025-04-11,4764,雙鍵,36.6,1037429,1000000,2213507,-
2025-04-11,1906,寶隆,11.55,1016261,1000000,1082395,-
2025-04-11,5450,,13.8,1011680,1000000,648095,-
2025-04-11,6560,欣普羅,24.1,998398,1000000,728623,-
2025-04-11,3276,宇環,11.45,980422,1000000,1311455,-
2025-04-11,6198,瑞築,33.1,966870,1000000,1806350,-
2025-04-11,6210,慶生,16.55,955547,1000000,844707,-
2025-04-11,2432,倚天酷碁-創,27.9,912911,1000000,651166,-
2025-04-11,6556,勝品,68.2,909566,1000000,761741,-
2025-04-11,4433,興采,24.35,865613,1000000,497830,-
2025-04-11,6929,佑全,34.2,854228,1000000,649139,-
2025-04-11,9960,邁達康,24.3,807877,1000000,1504114,-
2025-04-11,9950,萬國通,10.95,799773,1000000,1897614,-
2025-04-11,5211,蒙恬,21.1,749141,1000000,824380,-
2025-04-11,6242,立康,38.7,748431,1000000,541580,-
2025-04-11,1443,立益物流,29.8,744676,1000000,862293,-
2025-04-11,3018,隆銘綠能,20.6,724717,1000000,1701508,-
2025-04-11,4538,大詠城,16.75,696442,1000000,680976,-
2025-04-11,6615,慧智,32.8,693428,1000000,496028,-
2025-04-11,1470,大統新創,23.1,671985,1000000,851245,-
2025-04-11,6804,明係,21.75,642592,1000000,1591373,-
2025-04-11,5223,安力-KY,22.2,633680,1000000,1394100,-
2025-04-11,6195,詩肯,29.85,631715,1000000,456280,-
2025-04-11,5344,立衛,12.85,609643,1000000,1294833,-
2025-04-11,2491,吉祥全,10.35,608799,1000000,548647,-
2025-04-11,6767,台微醫,30.25,590041,1000000,394187,-
2025-04-11,3229,晟鈦,12.25,554342,1000000,305874,-
2025-04-11,6542,隆中,51.4,551353,1000000,428364,-
2025-04-11,2434,統懋,26.05,524052,1000000,291750,-
2025-04-11,6574,霈方,51.9,519948,1000000,1271490,-
2025-04-11,1468,昶和,12.65,518046,1000000,731126,-
2025-04-11,4556,,24.5,476554,1000000,994186,-
2025-04-11,5276,達輝-KY,13.2,456296,1000000,536139,-
2025-04-11,8101,,15.25,419518,1000000,497609,-
2025-04-11,2724,藝舍-KY,24.05,414181,1000000,1699200,-
2025-04-11,3054,立萬利,21.1,390936,1000000,868819,-
2025-04-11,6169,昱泉,19.35,378041,1000000,1138173,-
2025-04-11,3523,迎輝,19.3,373772,1000000,173619,-
2025-04-11,6512,,20.7,345083,1000000,421331,-
2025-04-11,6641,,22.95,319335,1000000,438026,-
2025-04-11,2924,宏太-KY,29.45,317309,1000000,322900,-
2025-04-11,3672,康聯訊,17.95,291948,1000000,588704,-
2025-04-11,4198,欣大健康,27.0,285351,1000000,432654,-
2025-04-11,1538,正峰,24.75,283654,1000000,222472,-
2025-04-11,2712,遠雄來,19.55,280518,1000000,316745,-
2025-04-11,2321,,14.0,269920,1000000,286000,-
2025-04-11,2073,雄順,27.65,258758,1000000,248200,-
2025-04-11,3349,寶德,16.15,232634,1000000,86573,-
2025-04-11,3632,研勤,11.1,229859,1000000,173751,-
2025-04-11,3085,新零售,18.9,224641,1000000,336087,-
2025-04-11,8472,夠麻吉,23.7,153995,1000000,283535,-
2025-04-11,3067,全域,25.55,123700,1000000,191801,-
2025-04-11,5543,桓鼎-KY,20.9,92894,1000000,21108,-
2025-04-11,2248,華勝-KY,45.85,0,1000000,17159770,-
2025-04-11,3467,台灣精材,47.0,0,1000000,5780237,-
2025-04-11,5314,世紀*,57.4,0,1000000,111459480,-
2025-04-11,7631,,93.2,0,1000000,6934807,-
2025-04-11,7736,虎山,92.7,0,1000000,1098858,-
2025-04-14,6962,奕力-KY,47.75,401223167,1500000,331680772,-
2025-04-14,3147,大綜,166.0,333971748,1500000,560164270,-
2025-04-14,1503,士電,136.5,263020500,1000000,555989187,-
2025-04-14,3434,哲固,51.7,249170878,1000000,363080247,-
2025-04-14,6806,森崴能源,77.4,164739012,1000000,219416039,-
2025-04-14,1810,和成,16.75,135261606,1000000,104255946,-
2025-04-14,2362,藍天,42.4,94397780,1000000,172381287,-
2025-04-14,5251,天鉞電,34.95,64546605,1000000,180007361,-
2025-04-14,4420,光明,49.6,44312687,1000000,23993317,-
2025-04-14,1312,國喬,10.1,43464882,1000000,71669388,-
2025-04-14,2258,鴻華先進-創,38.35,37372134,1000000,47443452,-
2025-04-14,3297,杭特,31.05,33754212,1000000,177768368,-
2025-04-14,3708,上緯投控,67.1,32156114,1000000,141921786,-
2025-04-14,5452,佶優,25.45,25897871,1000000,50742241,-
2025-04-14,6228,全譜,41.8,24122925,1000000,124054341,-
2025-04-14,6933,,138.5,14305111,1000000,45470422,-
2025-04-14,4951,精拓科,59.4,13637131,1000000,21950326,-
2025-04-14,2613,中櫃,26.45,10694848,1000000,35468318,-
2025-04-14,2438,翔耀,27.3,8893547,1000000,5512028,-
2025-04-14,6894,衛司特,166.5,3345078,1000000,4776138,-
2025-04-14,6276,安鈦克,34.35,2946782,1000000,4805268,-
2025-04-14,3465,進泰電子,54.4,2900801,1000000,3289053,-
2025-04-14,6796,,74.0,2430241,1000000,3706765,-
2025-04-14,3093,港建*,22.05,2418542,1000000,3796505,-
2025-04-14,2726,雅茗-KY,18.2,1382505,1000000,1383960,-
2025-04-14,6560,欣普羅,26.5,1004751,1000000,4135067,-
2025-04-14,4530,宏易,10.95,788537,1000000,439647,-
2025-04-15,9958,世紀鋼,166.5,463200072,2000000,803665589,-
2025-04-15,3147,大綜,182.5,323832613,1500000,595462081,-
2025-04-15,8088,品安,24.95,292831774,1000000,69995650,-
2025-04-15,3434,哲固,56.8,265240365,1000000,420071153,-
2025-04-15,3362,先進光,128.5,157590750,1000000,264260784,-
2025-04-15,8072,陞泰,36.65,113244596,1000000,341940692,-
2025-04-15,6113,亞矽,19.45,90949915,1000000,7516881,-
2025-04-15,5474,,135.0,87559741,1000000,73457015,-
2025-04-15,5251,天鉞電,38.4,72967614,1000000,29503792,-
2025-04-15,3128,昇銳,23.1,66807565,1000000,27089305,-
2025-04-15,5201,凱衛,41.25,51597619,1000000,86357363,-
2025-04-15,6741,91APP*-KY,81.7,37955791,1000000,120988813,-
2025-04-15,6228,全譜,45.95,30284926,1000000,35282003,-
2025-04-15,2425,承啟,31.8,29057892,1000000,63926042,-
2025-04-15,6425,,49.15,28343588,1000000,39337228,-
2025-04-15,3630,新鉅科,20.0,27638648,1000000,27726814,-
2025-04-15,6933,,152.0,15617334,1000000,8768728,-
2025-04-15,2613,中櫃,29.05,11939104,1000000,82431574,-
2025-04-15,6130,上亞科技,29.3,11479246,1000000,4168395,-
2025-04-15,1515,力山,27.25,11436871,1000000,23538693,-
2025-04-15,3581,博磊,31.05,7918197,1000000,19677704,-
2025-04-15,6160,欣技,16.0,6495885,1000000,9507032,-
2025-04-15,3520,華盈,13.4,4738018,1000000,11905013,-
2025-04-15,6229,研通,22.4,4386683,1000000,8988637,-
2025-04-15,3219,倚強科,28.6,3930091,1000000,4019607,-
2025-04-15,6276,安鈦克,37.75,3143458,1000000,3871174,-
2025-04-15,6482,弘煜科,64.9,2865768,1000000,15515085,-
2025-04-15,3268,海德威,20.45,2775230,1000000,4026331,-
2025-04-15,3686,達能,13.55,2772693,1000000,4184708,-
2025-04-15,3093,港建*,24.25,2456371,1000000,5731432,-
2025-04-15,6751,智聯服務,47.6,1251037,1000000,2036831,-
2025-04-15,6560,欣普羅,29.15,1166745,1000000,1896496,-
2025-04-15,3018,隆銘綠能,20.4,791776,1000000,1680758,-
2025-04-16,5388,中磊,103.0,476941962,2000000,479398251,-
2025-04-16,6104,創惟,130.0,463326641,2000000,421900588,-
2025-04-16,6877,鏵友益,79.9,445142154,2000000,122043162,-
2025-04-16,4971,IET-KY,122.0,444992597,2000000,184303947,-
2025-04-16,8155,博智,119.5,429431675,1500000,268354775,-
2025-04-16,6215,和椿,78.4,398585687,1500000,382675603,-
2025-04-16,6890,,300.0,392232185,1500000,382275177,-
2025-04-16,4916,事欣科,37.55,345909949,1500000,230919301,-
2025-04-16,1524,耿鼎,35.65,313532285,1500000,209504150,-
2025-04-16,3434,哲固,62.4,283525739,1000000,461332464,-
2025-04-16,3379,彬台,51.1,267916939,1000000,126626765,-
2025-04-16,4770,上品,240.5,256314272,1000000,181881154,-
2025-04-16,4909,新復興,75.9,240447455,1000000,239704482,-
2025-04-16,3645,達邁,52.2,226892559,1000000,273376232,-
2025-04-16,4576,大銀微系統,108.5,206412846,1000000,292328347,-
2025-04-16,3528,安馳,62.3,192362189,1000000,97014399,-
2025-04-16,3558,神準,179.0,192190583,1000000,143986356,-
2025-04-16,6112,邁達特,45.0,188533710,1000000,114687040,-
2025-04-16,6510,精測,623.0,168823846,1000000,232765762,-
2025-04-16,3030,德律,104.0,165406585,1000000,266539817,-
2025-04-16,6279,胡連,143.5,158687387,1000000,492996730,-
2025-04-16,4949,有成精密,35.75,139963187,1000000,41583291,-
2025-04-16,8072,陞泰,40.3,129636227,1000000,259049375,-
2025-04-16,3454,晶睿,111.5,94499042,1000000,95939490,-
2025-04-16,6113,亞矽,21.35,87358789,1000000,14187694,-
2025-04-16,7734,印能科技,960.0,83063664,1000000,120101162,-
2025-04-16,1522,堤維西,50.3,81771114,1000000,112785535,-
2025-04-16,5251,天鉞電,42.2,73928913,1000000,218216823,-
2025-04-16,2466,冠西電,95.3,69485438,1000000,324418084,-
2025-04-16,3287,廣寰科,32.45,64658969,1000000,22530890,-
2025-04-16,3466,德晉,34.95,64448217,1000000,37809408,-
2025-04-16,3128,昇銳,25.4,63350544,1000000,13190543,-
2025-04-16,8467,波力-KY,158.0,61696939,1000000,55948974,-
2025-04-16,4534,,20.5,55959149,1000000,18593620,-
2025-04-16,8045,達運光電,97.0,54929733,1000000,72523373,-
2025-04-16,6664,群翊,178.0,52640125,1000000,99472471,-
2025-04-16,4569,六方科-KY,133.5,48620205,1000000,45989225,-
2025-04-16,6189,豐藝,66.6,45165595,1000000,24132898,-
2025-04-16,8027,鈦昇,75.4,39934798,1000000,78417838,-
2025-04-16,3294,英濟,27.5,39463044,1000000,49569643,-
2025-04-16,8255,朋程,131.0,38091205,1000000,83851726,-
2025-04-16,4551,智伸科,96.4,37801901,1000000,47526763,-
2025-04-16,6449,鈺邦,101.5,35412656,1000000,49250235,-
2025-04-16,2314,台揚,10.85,33125351,1000000,21388202,-
2025-04-16,6228,全譜,50.5,32039012,1000000,64695060,-
2025-04-16,7728,光焱科技,249.5,26169330,1000000,26809206,-
2025-04-16,6913,鴻呈,105.5,25752344,1000000,21658639,-
2025-04-16,6550,北極星藥業-KY,33.3,25412639,1000000,8431548,-
