date,stock_category,stock_name,stock_id,avg_amount_20d,big_amount,today_amount,group_ma20_sum,group_today_sum,val_ratio,is_disposal
2025-01-03,ABF,欣興,3037,1874129056,7500000,3481273241,3123962342,5214856349,1.669,False
2025-01-03,ABF,景碩,3189,894217277,3500000,798622031,3123962342,5214856349,1.669,False
2025-01-03,ABF,南電,8046,355616007,1500000,934961077,3123962342,5214856349,1.669,False
2025-01-03,BBU,順達,3211,5804216644,23000000,5207581487,12405238770,13332205783,1.075,False
2025-01-03,BBU,新盛力,4931,2674622458,11000000,2543152766,12405238770,13332205783,1.075,False
2025-01-03,BBU,AES-KY,6781,1938715647,8000000,4681391075,12405238770,13332205783,1.075,False
2025-01-03,BBU,興能高,6558,1100791035,4500000,556657383,12405238770,13332205783,1.075,False
2025-01-03,BBU,加百裕,3323,886892984,3500000,343423072,12405238770,13332205783,1.075,False
2025-01-03,CPO,聯鈞,3450,7040544412,28000000,5218020739,26057260206,24246791821,0.931,False
2025-01-03,CPO,華星光,4979,4128904776,17000000,7871978633,26057260206,24246791821,0.931,False
2025-01-03,CPO,眾達-KY,4977,3392971708,14000000,2298714555,26057260206,24246791821,0.931,False
2025-01-03,CPO,環宇-KY,4991,2902134011,12000000,1792451631,26057260206,24246791821,0.931,False
2025-01-03,CPO,訊芯-KY,6451,2221313594,9000000,783246648,26057260206,24246791821,0.931,False
2025-01-03,CPO,光聖,6442,1871365574,7500000,3909523691,26057260206,24246791821,0.931,False
2025-01-03,CPO,上詮,3363,1139917506,4500000,147247297,26057260206,24246791821,0.931,True
2025-01-03,CPO,聯亞,3081,794306624,3000000,217223001,26057260206,24246791821,0.931,True
2025-01-03,CPO,前鼎,4908,663684178,2500000,126754982,26057260206,24246791821,0.931,False
2025-01-03,CPO,波若威,3163,524187629,2000000,567023140,26057260206,24246791821,0.931,False
2025-01-03,CPO,惠特,6706,421478208,1500000,328640105,26057260206,24246791821,0.931,False
2025-01-03,CPO,統新,6426,273364515,1000000,102363652,26057260206,24246791821,0.931,False
2025-01-03,CPO,星通,3025,254865028,1000000,750486936,26057260206,24246791821,0.931,False
2025-01-03,CPO,同欣電,6271,226483002,1000000,84169385,26057260206,24246791821,0.931,False
2025-01-03,CPO,台星科,3265,201739434,1000000,48947426,26057260206,24246791821,0.931,False
2025-01-03,IC設計,聯發科,2454,7369177311,29000000,9964038995,26629988482,27702014924,1.04,False
2025-01-03,IC設計,信驊,5274,2849026248,11000000,1913314545,26629988482,27702014924,1.04,False
2025-01-03,IC設計,祥碩,5269,2362297118,9500000,1497967490,26629988482,27702014924,1.04,False
2025-01-03,IC設計,瑞昱,2379,1576043016,6500000,2295678831,26629988482,27702014924,1.04,False
2025-01-03,IC設計,創惟,6104,1346632203,5500000,82346657,26629988482,27702014924,1.04,True
2025-01-03,IC設計,立積,4968,1313441684,5500000,700628866,26629988482,27702014924,1.04,False
2025-01-03,IC設計,聯詠,3034,1108408352,4500000,1220638146,26629988482,27702014924,1.04,False
2025-01-03,IC設計,矽力*-KY,6415,1019555657,4000000,1667104446,26629988482,27702014924,1.04,False
2025-01-03,IC設計,原相,3227,878922442,3500000,1684680298,26629988482,27702014924,1.04,False
2025-01-03,IC設計,威盛,2388,821385629,3500000,795050685,26629988482,27702014924,1.04,False
2025-01-03,IC設計,達發,6526,820088961,3500000,822871948,26629988482,27702014924,1.04,False
2025-01-03,IC設計,譜瑞-KY,4966,743197197,3000000,563207583,26629988482,27702014924,1.04,False
2025-01-03,IC設計,矽統,2363,722852101,3000000,258039604,26629988482,27702014924,1.04,False
2025-01-03,IC設計,揚智,3041,665601288,2500000,136529997,26629988482,27702014924,1.04,False
2025-01-03,IC設計,芯鼎,6695,456160479,2000000,97501968,26629988482,27702014924,1.04,False
2025-01-03,IC設計,采鈺,6789,397196291,1500000,2324622778,26629988482,27702014924,1.04,False
2025-01-03,IC設計,義隆,2458,386325899,1500000,291012992,26629988482,27702014924,1.04,False
2025-01-03,IC設計,奕力-KY,6962,348841447,1500000,137774551,26629988482,27702014924,1.04,False
2025-01-03,IC設計,瑞鼎,3592,306508307,1000000,385610625,26629988482,27702014924,1.04,False
2025-01-03,IC設計,敦泰,3545,305472972,1000000,496195892,26629988482,27702014924,1.04,False
2025-01-03,IC設計,聯陽,3014,290220233,1000000,81719497,26629988482,27702014924,1.04,False
2025-01-03,IC設計,矽創,8016,289599002,1000000,162201149,26629988482,27702014924,1.04,False
2025-01-03,IC設計,系微,6231,253034635,1000000,123277381,26629988482,27702014924,1.04,False
2025-01-03,ODM,鴻海,2317,8595455943,34000000,7344062603,31174475855,29977461052,0.962,False
2025-01-03,ODM,緯穎,6669,6771757268,27000000,5016264915,31174475855,29977461052,0.962,False
2025-01-03,ODM,神達,3706,6322412006,25000000,6532086684,31174475855,29977461052,0.962,False
2025-01-03,ODM,廣達,2382,4646257176,19000000,4692119032,31174475855,29977461052,0.962,False
2025-01-03,ODM,緯創,3231,2720563785,11000000,2508036464,31174475855,29977461052,0.962,False
2025-01-03,ODM,仁寶,2324,798532629,3000000,1940182343,31174475855,29977461052,0.962,False
2025-01-03,ODM,英業達,2356,738462365,3000000,1057958299,31174475855,29977461052,0.962,False
2025-01-03,ODM,和碩,4938,581034680,2500000,886750712,31174475855,29977461052,0.962,False
2025-01-03,光學鏡頭指標,亞光,3019,4572174574,18000000,854826680,12640917515,6855860438,0.542,True
2025-01-03,光學鏡頭指標,佳能,2374,4068750248,16000000,1879781215,12640917515,6855860438,0.542,False
2025-01-03,光學鏡頭指標,大立光,3008,1731813109,7000000,1394136540,12640917515,6855860438,0.542,False
2025-01-03,光學鏡頭指標,玉晶光,3406,1393037823,5500000,1620328409,12640917515,6855860438,0.542,False
2025-01-03,光學鏡頭指標,華晶科,3059,566151942,2500000,880023235,12640917515,6855860438,0.542,False
2025-01-03,光學鏡頭指標,先進光,3362,308989817,1000000,226764359,12640917515,6855860438,0.542,False
2025-01-03,光電,亞光,3019,4572174574,18000000,854826680,13639900695,7888376760,0.578,True
2025-01-03,光電,佳能,2374,4068750248,16000000,1879781215,13639900695,7888376760,0.578,False
2025-01-03,光電,大立光,3008,1731813109,7000000,1394136540,13639900695,7888376760,0.578,False
2025-01-03,光電,玉晶光,3406,1393037823,5500000,1620328409,13639900695,7888376760,0.578,False
2025-01-03,光電,華晶科,3059,566151942,2500000,880023235,13639900695,7888376760,0.578,False
2025-01-03,光電,億光,2393,438538164,2000000,502300855,13639900695,7888376760,0.578,False
2025-01-03,光電,瑞儀,6176,329025605,1500000,440403145,13639900695,7888376760,0.578,False
2025-01-03,光電,乙盛-KY,5243,322538469,1500000,253907878,13639900695,7888376760,0.578,False
2025-01-03,光電,弘凱,5244,217870758,1000000,62668803,13639900695,7888376760,0.578,False
2025-01-03,工具機,上銀,2049,3333401987,13000000,6161137439,5472269405,7582094810,1.386,False
2025-01-03,工具機,高鋒,4510,906518328,3500000,879178018,5472269405,7582094810,1.386,False
2025-01-03,工具機,亞德客-KY,1590,593180995,2500000,332115085,5472269405,7582094810,1.386,False
2025-01-03,工具機,穎漢,4562,355970430,1500000,111349842,5472269405,7582094810,1.386,False
2025-01-03,工具機,百德,4563,283197663,1000000,98314426,5472269405,7582094810,1.386,False
2025-01-03,探針卡,旺矽,6223,2147185214,8500000,2661903346,4110506330,5009868452,1.219,False
2025-01-03,探針卡,精測,6510,861554644,3500000,1189908135,4110506330,5009868452,1.219,False
2025-01-03,探針卡,穎崴,6515,773962556,3000000,799179420,4110506330,5009868452,1.219,False
2025-01-03,探針卡,雍智科技,6683,327803914,1500000,358877551,4110506330,5009868452,1.219,False
2025-01-03,散熱,奇鋐,3017,3888704082,16000000,2957686538,12082491335,10381401888,0.859,False
2025-01-03,散熱,富士達,6805,1790463065,7000000,1032569761,12082491335,10381401888,0.859,False
2025-01-03,散熱,一詮,2486,1641557567,6500000,2355751269,12082491335,10381401888,0.859,False
2025-01-03,散熱,雙鴻,3324,1581732557,6500000,1544232847,12082491335,10381401888,0.859,False
2025-01-03,散熱,晟銘電,3013,1381705903,5500000,814140250,12082491335,10381401888,0.859,False
2025-01-03,散熱,健策,3653,1072553805,4500000,1112965085,12082491335,10381401888,0.859,False
2025-01-03,散熱,高力,8996,725774354,3000000,564056138,12082491335,10381401888,0.859,False
2025-01-03,晶圓代工,台積電,2330,33538684471,50000000,47835372985,37041677402,51316170062,1.385,False
2025-01-03,晶圓代工,聯電,2303,2619588040,10000000,2842388293,37041677402,51316170062,1.385,False
2025-01-03,晶圓代工,世界,5347,883404890,3500000,638408784,37041677402,51316170062,1.385,False
2025-01-03,機器人,亞光,3019,4572174574,18000000,854826680,25761271921,25797562865,1.001,True
2025-01-03,機器人,上銀,2049,3333401987,13000000,6161137439,25761271921,25797562865,1.001,False
2025-01-03,機器人,所羅門,2359,3046508896,12000000,1658294214,25761271921,25797562865,1.001,False
2025-01-03,機器人,台灣精銳,4583,2309372301,9000000,2736228881,25761271921,25797562865,1.001,False
2025-01-03,機器人,大銀微系統,4576,1804705983,7000000,1059963939,25761271921,25797562865,1.001,False
2025-01-03,機器人,和椿,6215,1777217985,7000000,2429218717,25761271921,25797562865,1.001,False
2025-01-03,機器人,宇隆,2233,1385193515,5500000,1717401472,25761271921,25797562865,1.001,False
2025-01-03,機器人,盟立,2464,1222898941,5000000,966445903,25761271921,25797562865,1.001,False
2025-01-03,機器人,羅昇,8374,1132452051,4500000,291908519,25761271921,25797562865,1.001,False
2025-01-03,機器人,直得,1597,1120693807,4500000,6436964242,25761271921,25797562865,1.001,False
2025-01-03,機器人,鈞興-KY,4571,957828248,4000000,352293040,25761271921,25797562865,1.001,True
2025-01-03,機器人,昆盈,2365,933283463,3500000,288969273,25761271921,25797562865,1.001,False
2025-01-03,機器人,全球傳動,4540,792197591,3000000,143273547,25761271921,25797562865,1.001,True
2025-01-03,機器人,亞德客-KY,1590,593180995,2500000,332115085,25761271921,25797562865,1.001,False
2025-01-03,機器人,能率,5392,433353842,1500000,284408807,25761271921,25797562865,1.001,False
2025-01-03,機器人,健椿,4561,346807734,1500000,84113107,25761271921,25797562865,1.001,False
2025-01-03,網路通訊,智邦,2345,4461588951,18000000,3969736075,10672751161,9828620951,0.921,False
2025-01-03,網路通訊,啟碁,6285,1073333727,4500000,698104093,10672751161,9828620951,0.921,False
2025-01-03,網路通訊,友訊,2332,1063730094,4500000,708582604,10672751161,9828620951,0.921,False
2025-01-03,網路通訊,中磊,5388,855528623,3500000,423249916,10672751161,9828620951,0.921,False
2025-01-03,網路通訊,宏達電,2498,566463881,2500000,866972887,10672751161,9828620951,0.921,False
2025-01-03,網路通訊,海華,3694,508592719,2000000,1315385312,10672751161,9828620951,0.921,False
2025-01-03,網路通訊,神準,3558,417855739,1500000,200860129,10672751161,9828620951,0.921,False
2025-01-03,網路通訊,正基,6546,370861379,1500000,140508833,10672751161,9828620951,0.921,False
2025-01-03,網路通訊,常珵,8097,252095310,1000000,131458817,10672751161,9828620951,0.921,False
2025-01-03,網路通訊,展達,3447,242832171,1000000,185596611,10672751161,9828620951,0.921,False
2025-01-03,網路通訊,建漢,3062,223341980,1000000,368987699,10672751161,9828620951,0.921,False
2025-01-03,網路通訊,永道-KY,6863,214881284,1000000,105393793,10672751161,9828620951,0.921,False
2025-01-03,網路通訊,台揚,2314,211931008,1000000,405581758,10672751161,9828620951,0.921,False
2025-01-03,網路通訊,智易,3596,209714288,1000000,308202424,10672751161,9828620951,0.921,False
2025-01-03,航空,長榮航,2618,2840047293,11000000,3023748107,4414752692,6265284740,1.419,False
2025-01-03,航空,華航,2610,1066210411,4500000,1521329549,4414752692,6265284740,1.419,False
2025-01-03,航空,台灣虎航,6757,508494987,2000000,1720207084,4414752692,6265284740,1.419,False
2025-01-03,設計IP,世芯-KY,3661,11181583710,45000000,9499443885,21759269668,17519841891,0.805,False
2025-01-03,設計IP,創意,3443,4238032980,17000000,3047524125,21759269668,17519841891,0.805,False
2025-01-03,設計IP,力旺,3529,1824539982,7500000,2467683420,21759269668,17519841891,0.805,False
2025-01-03,設計IP,智原,3035,1518684112,6000000,988397167,21759269668,17519841891,0.805,False
2025-01-03,設計IP,M31,6643,938548829,4000000,512176144,21759269668,17519841891,0.805,False
2025-01-03,設計IP,愛普*,6531,896489130,3500000,468983045,21759269668,17519841891,0.805,False
2025-01-03,設計IP,神盾,6462,646265298,2500000,200769151,21759269668,17519841891,0.805,False
2025-01-03,設計IP,晶心科,6533,308771520,1000000,267486461,21759269668,17519841891,0.805,False
2025-01-03,設計IP,巨有科技,8227,206354102,1000000,67378493,21759269668,17519841891,0.805,False
2025-01-03,貨櫃,陽明,2609,5635794196,23000000,2853166092,11340309197,7183813905,0.633,False
2025-01-03,貨櫃,長榮,2603,4480582945,18000000,2911093463,11340309197,7183813905,0.633,False
2025-01-03,貨櫃,萬海,2615,1223932055,5000000,1419554350,11340309197,7183813905,0.633,False
2025-01-03,軍工,中光電,5371,1828657429,7500000,2220843079,3072248127,4108893828,1.337,False
2025-01-03,軍工,雷虎,8033,519810981,2000000,1421757271,3072248127,4108893828,1.337,False
2025-01-03,軍工,世紀*,5314,447702495,2000000,99807930,3072248127,4108893828,1.337,True
2025-01-03,軍工,jpp-KY,5284,276077221,1000000,366485548,3072248127,4108893828,1.337,False
2025-01-03,重電,華城,1519,2035981326,8000000,3068194441,4636748572,5652975898,1.219,False
2025-01-03,重電,東元,1504,658857328,2500000,505408364,4636748572,5652975898,1.219,False
2025-01-03,重電,世紀鋼,9958,610988005,2500000,222397378,4636748572,5652975898,1.219,False
2025-01-03,重電,大同,2371,600230640,2500000,639385433,4636748572,5652975898,1.219,False
2025-01-03,重電,中興電,1513,526186922,2000000,1062965796,4636748572,5652975898,1.219,False
2025-01-03,重電,亞力,1514,204504349,1000000,154624486,4636748572,5652975898,1.219,False
2025-01-06,ABF,欣興,3037,1895305001,7500000,3527186253,3191581871,5144339994,1.612,False
2025-01-06,ABF,景碩,3189,930797404,3500000,1222375434,3191581871,5144339994,1.612,False
2025-01-06,ABF,南電,8046,365479465,1500000,394778307,3191581871,5144339994,1.612,False
2025-01-06,BBU,順達,3211,5406853821,22000000,3919961909,11596534603,8893364060,0.767,False
2025-01-06,BBU,新盛力,4931,2515939205,10000000,1115941759,11596534603,8893364060,0.767,False
2025-01-06,BBU,AES-KY,6781,1968084275,8000000,3253087980,11596534603,8893364060,0.767,False
2025-01-06,BBU,興能高,6558,957686257,4000000,313926580,11596534603,8893364060,0.767,False
2025-01-06,BBU,加百裕,3323,747971043,3000000,290445832,11596534603,8893364060,0.767,False
2025-01-06,CPO,聯鈞,3450,6953707535,28000000,7896151985,25742629914,36888402665,1.433,False
2025-01-06,CPO,華星光,4979,4464080915,18000000,13013346207,25742629914,36888402665,1.433,False
2025-01-06,CPO,眾達-KY,4977,3303209684,13000000,4636229256,25742629914,36888402665,1.433,False
2025-01-06,CPO,環宇-KY,4991,2931461402,12000000,2690799240,25742629914,36888402665,1.433,False
2025-01-06,CPO,訊芯-KY,6451,2124257797,8500000,863304955,25742629914,36888402665,1.433,False
2025-01-06,CPO,光聖,6442,1847115682,7500000,2756402711,25742629914,36888402665,1.433,False
2025-01-06,CPO,上詮,3363,1145721981,4500000,285672977,25742629914,36888402665,1.433,True
2025-01-06,CPO,聯亞,3081,790143658,3000000,130561472,25742629914,36888402665,1.433,True
2025-01-06,CPO,波若威,3163,574404746,2500000,3320788907,25742629914,36888402665,1.433,False
2025-01-06,CPO,前鼎,4908,520783382,2000000,457579578,25742629914,36888402665,1.433,False
2025-01-06,CPO,惠特,6706,381558051,1500000,229921629,25742629914,36888402665,1.433,False
2025-01-06,CPO,星通,3025,249741463,1000000,421765161,25742629914,36888402665,1.433,False
2025-01-06,CPO,統新,6426,229652652,1000000,95138623,25742629914,36888402665,1.433,False
2025-01-06,CPO,同欣電,6271,226790960,1000000,90739964,25742629914,36888402665,1.433,False
2025-01-06,IC設計,聯發科,2454,7402199189,30000000,8009153035,26189941156,22187246317,0.847,False
2025-01-06,IC設計,信驊,5274,2867589316,11000000,2353171455,26189941156,22187246317,0.847,False
2025-01-06,IC設計,祥碩,5269,2149179458,8500000,2137421130,26189941156,22187246317,0.847,False
2025-01-06,IC設計,瑞昱,2379,1615506285,6500000,1579466270,26189941156,22187246317,0.847,False
2025-01-06,IC設計,立積,4968,1275176244,5000000,562763008,26189941156,22187246317,0.847,False
2025-01-06,IC設計,聯詠,3034,1104116181,4500000,1038837029,26189941156,22187246317,0.847,False
2025-01-06,IC設計,矽力*-KY,6415,1030528572,4000000,1143968627,26189941156,22187246317,0.847,False
2025-01-06,IC設計,創惟,6104,954980085,4000000,122823673,26189941156,22187246317,0.847,True
2025-01-06,IC設計,原相,3227,873992831,3500000,504324604,26189941156,22187246317,0.847,False
2025-01-06,IC設計,威盛,2388,823170450,3500000,601551044,26189941156,22187246317,0.847,False
2025-01-06,IC設計,達發,6526,814575858,3500000,426550607,26189941156,22187246317,0.847,False
2025-01-06,IC設計,矽統,2363,716225650,3000000,559703217,26189941156,22187246317,0.847,False
2025-01-06,IC設計,揚智,3041,671712882,2500000,456337555,26189941156,22187246317,0.847,False
2025-01-06,IC設計,譜瑞-KY,4966,666996038,2500000,233226442,26189941156,22187246317,0.847,False
2025-01-06,IC設計,芯鼎,6695,459529241,2000000,111058528,26189941156,22187246317,0.847,False
2025-01-06,IC設計,采鈺,6789,431504471,1500000,919065272,26189941156,22187246317,0.847,False
2025-01-06,IC設計,義隆,2458,354359635,1500000,213093682,26189941156,22187246317,0.847,False
2025-01-06,IC設計,奕力-KY,6962,340886322,1500000,119181561,26189941156,22187246317,0.847,False
2025-01-06,IC設計,瑞鼎,3592,312471444,1000000,254843693,26189941156,22187246317,0.847,False
2025-01-06,IC設計,敦泰,3545,310675714,1000000,383252352,26189941156,22187246317,0.847,False
2025-01-06,IC設計,矽創,8016,289356053,1000000,140168139,26189941156,22187246317,0.847,False
2025-01-06,IC設計,聯陽,3014,281661192,1000000,94722858,26189941156,22187246317,0.847,False
2025-01-06,IC設計,系微,6231,243081114,1000000,199270128,26189941156,22187246317,0.847,False
2025-01-06,IC設計,安格,6684,200466923,1000000,23292408,26189941156,22187246317,0.847,False
2025-01-06,ODM,鴻海,2317,8569268395,34000000,8795925732,30811817394,32313111160,1.049,False
2025-01-06,ODM,緯穎,6669,6376684199,26000000,4180091730,30811817394,32313111160,1.049,False
2025-01-06,ODM,神達,3706,6080571669,24000000,4971196658,30811817394,32313111160,1.049,False
2025-01-06,ODM,廣達,2382,4908513821,20000000,8515150442,30811817394,32313111160,1.049,False
2025-01-06,ODM,緯創,3231,2707667227,11000000,2925081644,30811817394,32313111160,1.049,False
2025-01-06,ODM,英業達,2356,800491636,3000000,1976160174,30811817394,32313111160,1.049,False
2025-01-06,ODM,仁寶,2324,794286269,3000000,500942875,30811817394,32313111160,1.049,False
2025-01-06,ODM,和碩,4938,574334174,2500000,448561905,30811817394,32313111160,1.049,False
2025-01-06,光學鏡頭指標,亞光,3019,4601079476,18000000,1422677876,12871875738,7617520718,0.592,True
2025-01-06,光學鏡頭指標,佳能,2374,4177174487,17000000,2231788756,12871875738,7617520718,0.592,False
2025-01-06,光學鏡頭指標,大立光,3008,1751840688,7000000,2081431075,12871875738,7617520718,0.592,False
2025-01-06,光學鏡頭指標,玉晶光,3406,1445392584,6000000,1368484968,12871875738,7617520718,0.592,False
2025-01-06,光學鏡頭指標,華晶科,3059,585048021,2500000,406079328,12871875738,7617520718,0.592,False
2025-01-06,光學鏡頭指標,先進光,3362,311340480,1000000,107058715,12871875738,7617520718,0.592,False
2025-01-06,光電,亞光,3019,4601079476,18000000,1422677876,13851991097,8448397715,0.61,True
2025-01-06,光電,佳能,2374,4177174487,17000000,2231788756,13851991097,8448397715,0.61,False
2025-01-06,光電,大立光,3008,1751840688,7000000,2081431075,13851991097,8448397715,0.61,False
2025-01-06,光電,玉晶光,3406,1445392584,6000000,1368484968,13851991097,8448397715,0.61,False
2025-01-06,光電,華晶科,3059,585048021,2500000,406079328,13851991097,8448397715,0.61,False
2025-01-06,光電,億光,2393,444585841,2000000,351760133,13851991097,8448397715,0.61,False
2025-01-06,光電,瑞儀,6176,331021234,1500000,335671896,13851991097,8448397715,0.61,False
2025-01-06,光電,乙盛-KY,5243,312210722,1000000,176403158,13851991097,8448397715,0.61,False
2025-01-06,光電,弘凱,5244,203638040,1000000,74100525,13851991097,8448397715,0.61,False
2025-01-06,印刷電路板,金像電,2368,3661606330,15000000,1374015525,7621574500,9386268671,1.232,False
2025-01-06,印刷電路板,高技,5439,1067521340,4500000,443999900,7621574500,9386268671,1.232,False
2025-01-06,印刷電路板,臻鼎-KY,4958,750247614,3000000,550412150,7621574500,9386268671,1.232,False
2025-01-06,印刷電路板,精成科,6191,630012528,2500000,5757454964,7621574500,9386268671,1.232,False
2025-01-06,印刷電路板,健鼎,3044,491791914,2000000,817509195,7621574500,9386268671,1.232,False
2025-01-06,印刷電路板,新復興,4909,438357972,2000000,154298636,7621574500,9386268671,1.232,False
2025-01-06,印刷電路板,聯茂,6213,347322661,1500000,207394601,7621574500,9386268671,1.232,False
2025-01-06,印刷電路板,定穎投控,3715,234714138,1000000,81183700,7621574500,9386268671,1.232,False
2025-01-06,散熱,奇鋐,3017,3790142192,15000000,2302673750,11736738878,8761143288,0.746,False
2025-01-06,散熱,富士達,6805,1738452062,7000000,811094184,11736738878,8761143288,0.746,False
2025-01-06,散熱,雙鴻,3324,1547745545,6000000,1230416818,11736738878,8761143288,0.746,False
2025-01-06,散熱,一詮,2486,1543149903,6000000,1001481576,11736738878,8761143288,0.746,False
2025-01-06,散熱,晟銘電,3013,1438901309,6000000,2270218768,11736738878,8761143288,0.746,False
2025-01-06,散熱,健策,3653,1001438200,4000000,821888105,11736738878,8761143288,0.746,False
2025-01-06,散熱,高力,8996,676909664,2500000,323370087,11736738878,8761143288,0.746,False
2025-01-06,晶圓代工,台積電,2330,33428866234,50000000,33467328360,36894198866,35931892629,0.974,False
2025-01-06,晶圓代工,聯電,2303,2585776165,10000000,1849426887,36894198866,35931892629,0.974,False
2025-01-06,晶圓代工,世界,5347,879556466,3500000,615137382,36894198866,35931892629,0.974,False
2025-01-06,機器人,亞光,3019,4601079476,18000000,1422677876,26592553222,21911313739,0.824,True
2025-01-06,機器人,上銀,2049,3479940424,14000000,4010573888,26592553222,21911313739,0.824,False
2025-01-06,機器人,所羅門,2359,3108166276,12000000,1474197713,26592553222,21911313739,0.824,False
2025-01-06,機器人,台灣精銳,4583,2391658698,9500000,2087255144,26592553222,21911313739,0.824,False
2025-01-06,機器人,和椿,6215,1901248126,7500000,2510608006,26592553222,21911313739,0.824,False
2025-01-06,機器人,大銀微系統,4576,1825663286,7500000,841776162,26592553222,21911313739,0.824,False
2025-01-06,機器人,宇隆,2233,1457610349,6000000,2003823932,26592553222,21911313739,0.824,False
2025-01-06,機器人,直得,1597,1329895166,5500000,4296719479,26592553222,21911313739,0.824,False
2025-01-06,機器人,盟立,2464,1262014906,5000000,1071954490,26592553222,21911313739,0.824,False
2025-01-06,機器人,羅昇,8374,1133682255,4500000,225507190,26592553222,21911313739,0.824,False
2025-01-06,機器人,鈞興-KY,4571,958012536,4000000,309555346,26592553222,21911313739,0.824,True
2025-01-06,機器人,昆盈,2365,940106070,4000000,327995709,26592553222,21911313739,0.824,False
2025-01-06,機器人,全球傳動,4540,798845605,3000000,174434164,26592553222,21911313739,0.824,True
2025-01-06,機器人,亞德客-KY,1590,588417750,2500000,391779309,26592553222,21911313739,0.824,False
2025-01-06,機器人,能率,5392,451399711,2000000,371541508,26592553222,21911313739,0.824,False
2025-01-06,機器人,健椿,4561,364812582,1500000,390913823,26592553222,21911313739,0.824,False
2025-01-06,網路通訊,智邦,2345,4313877447,17000000,3337108537,10688346882,9802355209,0.917,False
2025-01-06,網路通訊,友訊,2332,1075237429,4500000,455619108,10688346882,9802355209,0.917,False
2025-01-06,網路通訊,啟碁,6285,1074789627,4500000,402568349,10688346882,9802355209,0.917,False
2025-01-06,網路通訊,中磊,5388,877318055,3500000,611714401,10688346882,9802355209,0.917,False
2025-01-06,網路通訊,海華,3694,640403627,2500000,2959735524,10688346882,9802355209,0.917,False
2025-01-06,網路通訊,宏達電,2498,581878780,2500000,442073812,10688346882,9802355209,0.917,False
2025-01-06,網路通訊,神準,3558,384047199,1500000,112163388,10688346882,9802355209,0.917,False
2025-01-06,網路通訊,正基,6546,371818563,1500000,421816878,10688346882,9802355209,0.917,False
2025-01-06,網路通訊,常珵,8097,255399564,1000000,149527910,10688346882,9802355209,0.917,False
2025-01-06,網路通訊,展達,3447,240439340,1000000,100009618,10688346882,9802355209,0.917,False
2025-01-06,網路通訊,台揚,2314,224282547,1000000,268985214,10688346882,9802355209,0.917,False
2025-01-06,網路通訊,建漢,3062,220637134,1000000,212065134,10688346882,9802355209,0.917,False
2025-01-06,網路通訊,智易,3596,215797233,1000000,285844656,10688346882,9802355209,0.917,False
2025-01-06,網路通訊,永道-KY,6863,212420331,1000000,43122680,10688346882,9802355209,0.917,False
2025-01-06,設備儀器商,和椿,6215,1901248126,7500000,2510608006,3884475869,6805637225,1.752,False
2025-01-06,設備儀器商,致茂,2360,1106852815,4500000,3641976459,3884475869,6805637225,1.752,False
2025-01-06,設備儀器商,桓達,4549,567535250,2500000,372336848,3884475869,6805637225,1.752,False
2025-01-06,設備儀器商,廣運,6125,308839677,1000000,280715912,3884475869,6805637225,1.752,False
2025-01-06,設計IP,世芯-KY,3661,11074301191,44000000,12618250700,21625685780,18903898140,0.874,False
2025-01-06,設計IP,創意,3443,4250422973,17000000,2215308990,21625685780,18903898140,0.874,False
2025-01-06,設計IP,力旺,3529,1823321805,7500000,2278800945,21625685780,18903898140,0.874,False
2025-01-06,設計IP,智原,3035,1500004459,6000000,802324783,21625685780,18903898140,0.874,False
2025-01-06,設計IP,M31,6643,930485242,3500000,243165856,21625685780,18903898140,0.874,False
2025-01-06,設計IP,愛普*,6531,879642469,3500000,405474591,21625685780,18903898140,0.874,False
2025-01-06,設計IP,神盾,6462,648826272,2500000,142463102,21625685780,18903898140,0.874,False
2025-01-06,設計IP,晶心科,6533,311636218,1000000,160152138,21625685780,18903898140,0.874,False
2025-01-06,設計IP,巨有科技,8227,207045148,1000000,37957035,21625685780,18903898140,0.874,False
2025-01-06,貨櫃,陽明,2609,5714189601,23000000,3477993549,11499444633,8658529748,0.753,False
2025-01-06,貨櫃,長榮,2603,4523026625,18000000,3305043875,11499444633,8658529748,0.753,False
2025-01-06,貨櫃,萬海,2615,1262228406,5000000,1875492324,11499444633,8658529748,0.753,False
2025-01-07,ABF,欣興,3037,1944033990,8000000,2672453762,3408844415,6399718779,1.877,False
2025-01-07,ABF,景碩,3189,1054834728,4000000,2671668419,3408844415,6399718779,1.877,False
2025-01-07,ABF,南電,8046,409975696,1500000,1055596598,3408844415,6399718779,1.877,False
2025-01-07,BBU,順達,3211,5400207015,22000000,6589368442,11756891414,16128958370,1.372,False
2025-01-07,BBU,新盛力,4931,2547503783,10000000,2802349843,11756891414,16128958370,1.372,False
2025-01-07,BBU,AES-KY,6781,2146962987,8500000,5179176915,11756891414,16128958370,1.372,False
2025-01-07,BBU,興能高,6558,912947100,3500000,624263878,11756891414,16128958370,1.372,False
2025-01-07,BBU,加百裕,3323,749270527,3000000,933799292,11756891414,16128958370,1.372,False
2025-01-07,CPO,聯鈞,3450,6942400743,28000000,5215883581,25637357413,26684538157,1.041,False
2025-01-07,CPO,華星光,4979,4590314458,18000000,7108451919,25637357413,26684538157,1.041,False
2025-01-07,CPO,眾達-KY,4977,3306670085,13000000,2503231995,25637357413,26684538157,1.041,False
2025-01-07,CPO,環宇-KY,4991,2854584607,11000000,1296224536,25637357413,26684538157,1.041,False
